charityID,charityNumFilings,designationID,categoryID,charityName,charityAccount,charityRegistrationDate,charityLanguage,charityAddress,charityCity,provinceID,charityPostalCode,countryID,charityContactPhone,charityEmail,charityURL
890107824RR0001,11,C,C170-1,RAPPEL - COOP DE SOLIDARITÉ EN PROTECTION DE L'EAU,RAPPEL - Coop de solidarité en protection de l'eau,1999-04-01,2,350A RUE LAVAL,SHERBROOKE,QC,J1C0R1,CA,(819)636-0092,COMPTABLE@RAPPEL.QC.CA,WWW/RAPPEL.QC.CA
890107972RR0001,11,C,C170-1,NEW BRUNSWICK FEDERATION OF NATURALISTS INC. - FEDERATION DES NATURALISTES DU NOUVEAU-BRUNSWICK INC.,NEW BRUNSWICK FEDERATION OF NATURALISTS INC. - FEDERATION DES NATURALISTES DU NOUVEAU-BRUNSWICK INC.,2000-01-01,1,3 - 61 CARLETON ST,FREDERICTON,NB,E3B3T2,CA,(506)459-4209,EXECUTIVE.DIRECTOR@NATURENB.CA,WWW.NATURENB.CA
890229099RR0001,10,C,C170-1,TORONTO GREEN COMMUNITY INC.,TORONTO GREEN COMMUNITY INC.,2006-01-01,1,"PO BOX 26036, BROADWAY PO",TORONTO,ON,M4P0A8,CA,,,
890443419RR0001,9,C,C170-1,NORTH SASKATCHEWAN WATERSHED ALLIANCE SOCIETY,North Saskatchewan Watershed Alliance Society,2015-09-11,1,202 - 9440 49 ST NW,EDMONTON,AB,T6B2M9,CA,,,
890584303RR0001,11,C,C170-99,Terravie - Fonds Foncier communautaire,TERRAVIE - FONDS FONCIER COMMUNAUTAIRE,2004-01-01,2,200 CHEMIN DUNCAN SUD,MONTCALM,QC,J0T2V0,CA,(819)687-1403,INFO@TERRAVIE.ORG,WWW.TERRAVIE.ORG
890642515RR0001,10,C,C170-1,ACER ASSOCIATION FOR CANADIAN EDUCATIONAL RESOURCES,ACER Association For Canadian Educational Resources,2002-12-06,1,707 - 12 HELENE ST N,MISSISSAUGA,ON,L5G3B5,CA,(905)891-6004,aceracreinfo@gmail.com,www.acer-acre.ca
890666720RR0001,11,C,C170-1,COMITE ZIP DES ILES-DE-LA-MADELEINE,COMITE ZIP DES ILES-DE-LA-MADELEINE,2000-04-01,2,330 CH. PRINCIPAL BUREAU 209,CAP-AUX-MEULES,QC,G4T1C9,CA,,,
890763378RR0001,11,C,C170-1,THE BERT MILLER NATURE CLUB OF FORT ERIE,THE BERT MILLER NATURE CLUB OF FORT ERIE,1999-04-26,1,P.O. BOX 1088,RIDGEWAY,ON,L0S1N0,CA,(905)871-5856,BERTMILLERNATURECLUB@GMAIL.COM,WWW.BERTMILLERNATURECLUB.ORG
890803497RR0001,10,C,C170-1,GENERATE CANADA INC.,GENERATE CANADA INC.,2001-01-01,1,9 - 2020 LANTHIER DR,ORLEANS,ON,K4A3V4,CA,(613)601-1955,finance@generatecanada.ca,www.generatecanada.ca
890848559RR0001,10,C,C170-99,SOCIETE DE GESTION ENVIRONNEMENTALE (SGE),SOCIETE DE GESTION ENVIRONNEMENTALE (SGE),2000-01-01,2,1332 RUE DES CYPRES,DOLBEAU-MISTASSINI,QC,G8L1A4,CA,,,
891050775RR0001,10,C,C170-1,FRIENDS OF THE FORESTRY FARM HOUSE INCORPORATED,FRIENDS OF THE FORESTRY FARM HOUSE INCORPORATED,1999-01-01,1,1903 FORESTRY FARM PARK DRIVE,SASKATOON,SK,S7S1G9,CA,(306)249-1315,MAXIC@YOURLINK.CA,WWW.FFFH.CA
891106403RR0001,10,C,C170-1,ECO DE LA POINTE-AUX-PRAIRIES,ECO DE LA POINTE AUX PRAIRIES,2006-02-14,2,9140 BOUL PERRAS,MONTREAL,QC,H1E7E4,CA,(514)648-9177,INFO@ECOPAP.CA,WWW.ECOPAP.CA
891250912RR0001,10,C,C170-1,BONAPARTE WATERSHED STEWARDSHIP SOCIETY,Bonaparte Watershed Stewardship Society,2002-04-09,1,BOX 1,CACHE CREEK,BC,V0K1H0,CA,(250)457-9288,caribooal@gmail.com,
891266744RR0001,11,C,C170-99,FEDERATION OF NOVA SCOTIA NATURALISTS,FEDERATION OF NOVA SCOTIA NATURALISTS,2006-09-14,1,1747 SUMMER ST,HALIFAX,NS,B3H3A6,CA,(902)678-4725,EJGIBSON@NS.SYMPATICO.CA,WWW.NATURENS.CA
891271546RR0001,10,C,C170-99,THE FRIENDS OF OJIBWAY PRAIRIE / LES AMIS D'OJIBWAY PRAIRIE,THE FRIENDS OF THE OJIBWAY PRAIRIE / LES AMIS D'OJIBWAY PRAIRIE,1994-01-03,1,5200 MATCHETTE ROAD,WINDSOR,ON,N9C4E8,CA,(519)966-5852,,www.ojibway.ca/foop.htm
891393019RR0001,10,C,C170-1,NATURE CONSERVANCY OF THE NORTH OKANAGAN SOCIETY,NATURE CONSERVANCY OF THE NORTH OKANAGAN SOCIETY,2001-01-01,1,PO BOX 265,VERNON,BC,V1T6M2,CA,(250)545-1153,GBILLWAGNER@GMAIL.COM,WWW.NOPNAT.COM
891469769RR0001,10,C,C170-1,Société Conservation Mise en Valeur de la Grande Plee Bleue,SOCIETE DE CONSERVATION ET DE MISE EN VALEUR DE LA GRANDE PLEE BLEUE,1994-01-29,2,C.P. 153,LEVIS,QC,G6V6N8,CA,(418)653-2032,TRESORIER@GRANDEPLEEBLEUE.CA,WWW.GRANDEPLEEBLEUE.CA
891537268RR0001,11,C,C170-1,L'association pour la protection du lac Brompton inc.,L'association pour la protection du Lac Brompton inc.,2013-04-17,2,1485 222 RTE,SAINT-DENIS-DE-BROMPTON,QC,J0B2P0,CA,(819)846-2207,TRESORIER@PROTECTIONLACBROMPTON.CA,WWW.PROTECTIONLACBROMPTON.CA
891622144RR0001,5,C,C170-1,NEGAWATTS PRODUCTION INC.,NEGAWATTS PRODUCTION INC.,1999-05-13,2,"510, RUE COLLARD O, PORTE 103",ALMA,QC,G8B1N2,CA,(418)668-2626,GGIRARD@NEGAWATTSPROD.COM,
891826844RR0001,9,C,C170-1,ASSOCIATION POUR LA PROTECTION DE L'ENVIRONNEMENT DU LAC DES SABLES (A.P.E.L.S.) INC.,ASSOCIATION POUR LA PROTECTION DE L'ENVIRONNEMENT DU LAC DESSABLES (A.P.E.L.S.) INC.,2013-08-14,2,"3, RUE PRÉFONTAINE EST",SAINTE-AGATHE-DES-MONTS,QC,J8C1R5,CA,(819)326-3032,ALFRED@GOBEL.CA,WWW.LACDESSABLESAPELS.COM
891980666RR0001,11,C,C170-1,GREEN'S POINT LIGHT ASSOCIATION INC,GREEN'S POINT LIGHT ASSOCIATION INC,1997-04-01,1,185 GREEN'S POINT ROAD,L'ETETE,NB,E5C2N5,CA,(506)755-3630,LETETE@NBNET.NB.CA,WWW.GREENSPOINT.CA
892336348RR0001,11,C,C170-1,RIDEAU WATERWAY LAND TRUST,Rideau Waterway Land Trust,1996-01-01,1,PO BOX 42,ELGIN,ON,K0G1E0,CA,(343)653-2500,info@rwlt.org,rwlt.org
892547100RR0001,10,C,C170-1,SCUGOG LAKE STEWARDS INC,SCUGOG LAKE STEWARDS INC,2003-04-11,1,250 QUEEN ST,PORT PERRY,ON,L9L1B9,CA,(905)985-0958,BKARTHEIN@YAHOO.CA,SCUGOGLAKESTEWARDS.COM
892570649RR0001,6,C,C170-1,THAMES RIVER ANGLERS ASSOCIATION,THAMES RIVER ANGLERS ASSOCIATION,2018-02-09,1,2202 CORONATION DR,LONDON,ON,N6G0B9,CA,,,
893121244RR0001,10,C,C170-1,TLELL WATERSHED SOCIETY,TLELL WATERSHED SOCIETY,1994-01-01,1,PO BOX 81,TLELL,BC,V0T1Y0,CA,(250)557-4453,MTOAD@HAIDAGWAII.NET,
893284414RR0001,11,C,C170-1,TABOR LAKE CLEANUP SOCIETY,TABOR LAKE CLEANUP SOCIETY,2000-10-01,1,PO BOX 1473 STN A,PRINCE GEORGE,BC,V2L4V5,CA,(250)963-7107,RNROBSON@TELUS.NET,
893990846RR0001,7,C,C170-1,CONSEIL RÉGIONAL DE L'ENVIRONNEMENT DE LAVAL,Conseil régional de l'environnement de Laval,2017-11-14,2,208 - 3235 BOUL SAINT-MARTIN E,LAVAL,QC,H7E5G8,CA,,,
894026921RR0001,10,C,C170-1,TSOLUM RIVER RESTORATION SOCIETY,TSOLUM RIVER RESTORATION SOCIETY,2001-01-01,1,P.O. BOX 488,MERVILLE,BC,V0R2M0,CA,(250)897-4670,TSOLUMRIVER@SHAW.CA,WWW.TSOLUMRIVER.ORG
894046473RR0001,11,C,C170-1,Assiniboine West Watershed District,Assiniboine West Watershed District,1998-04-01,1,PO BOX 223,MINIOTA,MB,R0M1M0,CA,(204)567-3554,UARCDADMIN@MTS.NET,UARCD.COM
894800077RR0001,10,C,C170-1,BRANDON RIVERBANK INC,BRANDON RIVERBANK INC.,1994-12-05,1,1-545 CONSERVATION DR,BRANDON,MB,R7A7L8,CA,,,
894922921RR0001,9,C,C170-1,"PETITCODIAC RIVERKEEPER, INC.\ SENTINELLES DE LA RIVIÈRE PETITCODIAC, INC.","PETITCODIAC RIVERKEEPER, INC./SENTINELLES DE LA RIVIERE PETITCODIAC, INC.",2001-05-17,1,P O BOX 300,MONCTON,NB,E1C8K9,CA,(506)388-5337,info@petitcodiac.org,www.petitcodiac.org
895036358RR0001,11,C,C170-1,REDD FISH RESTORATION SOCIETY,REDD FISH RESTORATION SOCIETY,1999-10-28,1,PO BOX 641,UCLUELET,BC,V0R3A0,CA,,,
896202801RR0001,3,C,C170-99,YAQAN NUKI WETLANDS FRIENDSHIP SOCIETY,YAQAN NUKI WETLANDS FRIENDSHIP SOCIETY,2003-03-13,1,1620 FOX TREE RD,CRESTON,BC,V0B1G2,CA,(250)428-7289,SLSCATS2@GMAIL.COM,
896465325RR0001,8,C,C170-1,COLONY FARM PARK ASSOCIATION,COLONY FARM PARK ASSOCIATION,2000-01-01,1,2000 BOW DR,COQUITLAM,BC,V3E1Y3,CA,(604)520-6442,,WWW.PARKPARTNERS.CA/ASSOCIATIONS.HTML
896560406RR0001,10,C,C170-1,Fondation Écologique du Grand Montréal,FONDATION ÉCOLOGIQUE DU GRAND MONTRÉAL,2004-01-29,2,"10950 BOULEVARD PERRAS EST, PAVILLON 4",MONTREAL,QC,H1C1B3,CA,(514)721-0907,,
896644374RR0001,5,C,C170-1,ONTARIO STREAMS,Ontario Streams,2019-01-01,1,93A INDUSTRIAL PKY S,AURORA,ON,L4G3V5,CA,,,
896822822RR0001,10,C,C170-1,FRASER HEADWATERS ALLIANCE,FRASER HEADWATERS ALLIANCE,2006-07-05,1,6005 BROWN ROAD,DUNSTER,BC,V0J1J0,CA,(250)968-4490,ROY@FRASERHEADWATERS.ORG,WWW.FRASERHEADWATERS.ORG
896995289RR0001,11,C,C170-1,Souris River Watershed District,Souris River Watershed District,1999-03-31,1,BOX 339,RESTON,MB,R0M1X0,CA,(204)877-3020,MANAGER@WSRCD.COM,WWW.WSRCD.COM
897006490RR0001,11,A,C170-1,HIGHLAND RIVERS WATERSHED SOCIETY,HIGHLAND RIVERS WATERSHED SOCIETY,2000-01-27,1,2629 WEST SIDE MIDDLE RIVER RD,BADDECK,NS,B0E1B0,CA,(902)295-1202,MIDRIVCA@OUTLOOK.COM,
897013223RR0001,10,C,C170-1,SOUTHERN ALBERTA LAND TRUST SOCIETY,SOUTHERN ALBERTA LAND TRUST SOCIETY,1998-01-13,1,PO BOX 366 STN MAIN,OKOTOKS,AB,T1S1A6,CA,(403)652-9998,BURBAN@SALTS-LANDTRUST.ORG,WWW.SALTSLANDTRUST.ORG
897512893RR0001,11,C,C170-1,BAKER CREEK ENHANCEMENT SOCIETY,BAKER CREEK ENHANCEMENT SOCIETY,2000-03-01,1,410 KINCHANT STREET,QUESNEL,BC,V2J7J5,CA,(250)992-5833,BCES@TELUS.NET,WWW.BAKERCREEK.ORG
897603627RR0001,10,C,C170-1,L'Association du Marais de la Rivière aux Cerises (LAMRAC),L'ASSOCIATION DU MARAIS DE LA RIVIÈRE AUX CERISES (LAMRAC),1997-10-01,2,"69 CH. ROY, R.R. 2",CANTON MAGOG,QC,J1X3W3,CA,(819)843-8118,INFO@MARAISAUXCERISES.COM,
897656450RR0001,10,C,C170-1,HAIG-BROWN INSTITUTE,HAIG-BROWN INSTITUTE,2001-11-01,1,400-145 CHADWICK CRT,NORTH VANCOUVER,BC,V7M3K1,CA,(604)984-4311,,WWW.HAIGBROWNINSTITUTE.ORG
897773677RR0001,9,C,C170-1,NORTHUMBERLAND SALMON PROTECTION ASSOCIATION,NORTHUMBERLAND SALMON PROTECTION ASSOCIATION,1998-01-01,1,485 ROUTE 420,SOUTH ESK,NB,E1V4L9,CA,(506)622-4000,NOLA@MIRAMICHISALMON.CA,
897875605RR0001,10,C,C170-99,Living Forest Trust,TRUST FOR SUSTAINABLE FORESTRY,2003-08-11,1,407 - 2202 LAMBERT DR,COURTENAY,BC,V9N1Z8,CA,(250)598-0640,MICHAELANDJENICA@GMAIL.COM,
898324413RR0001,10,C,C170-99,GAMIING Nature Centre,GAMIING NATURE CENTRE,2002-01-08,1,1884 PIGEON LAKE RD,LINDSAY,ON,K9V4R5,CA,(705)799-7083,INFO@GAMIING.ORG,WWW.GAMIING.ORG
898352877RR0001,10,C,C170-1,FRIENDS OF THE GRAND RIVER,FRIENDS OF THE GRAND RIVER,1999-01-01,1,48 MCNAB ST E,ELORA,ON,N0B1S0,CA,(519)843-3102,FOGRPRESIDENT@HOTMAIL.COM,FRIENDSOFTHEGRANDRIVER.COM
898608237RR0001,11,C,C170-1,ABBOTSFORD RAVINE PARK SALMON ENHANCEMENT SOCIETY,ABBOTSFORD RAVINE PARK SALMON ENHANCEMENT SOCIETY,1996-03-01,1,"POST OFFICE BOX 464, STN. A",ABBOTSFORD,BC,V2T6Z7,CA,(604)302-2888,DALETAYLOR2@SHAW.CA,
898809611RR0001,10,C,C170-1,GRIMSHAW GRAVELS AQUIFER MANAGEMENT ADVISORY ASSOCIATION,GRIMSHAW GRAVELS AQUIFER MANAGEMENT ADVISORY ASSOCIATION,2001-02-14,1,BOX 34,BERWYN,AB,T0H0E0,CA,(780)338-3845,BJOHNSON@MDPEACE.COM,WWW.MDPEACE.COM
898886940RR0001,11,C,C170-1,BASSIN VERSANT SAINT-MAURICE (BVSM),BASSIN VERSANT SAINT-MAURICE (BVSM),1999-01-01,2,1395 CH PRINCIPAL,SHAWINIGAN,QC,G9R1E5,CA,(819)731-0521,DIRECTRICE@BVSM.CA,WWW.BVSM.CA
898955513RR0001,6,C,C170-1,LAKE OF THE PRAIRIES CONSERVATION DISTRICT,LAKE OF THE PRAIRIES CONSERVATION DISTRICT,2006-10-30,1,PO BOX 223,MINIOTA,MB,R0M1M0,CA,(204)564-2388,LPCDT@MTS.NET,WWW.LPCD.MB.CA
898966114RR0001,10,C,C170-99,THE MARTINDALE POND HERITAGE & ENVIRONMENTAL CENTRE,THE MARTINDALE POND HERITAGE & ENVIRONMENTAL CENTRE,2002-06-12,1,"344 LAKE ST, P.O.BOX 1600",ST.CATHARINES,ON,L2R7J9,CA,(905)937-7777,MASSE@WMKLCA.COM,
899514996RR0001,10,C,C170-1,FORT ERIE CONSERVATION CLUB INC,FORT ERIE CONSERVATION CLUB INC,2002-03-01,1,P.O. BOX 332,FORT ERIE,ON,L2A5N1,CA,(905)382-2260,forterieconservationclub@gmail.com,forterieconservationclub.ca
899760813RR0001,10,C,C170-1,FRIENDS OF THE COVES SUBWATERSHED INC.,FRIENDS OF THE COVES SUBWATERSHED INC.,2000-11-01,1,111 ELMWOOD AVE E,LONDON,ON,N6C1J4,CA,(519)640-5397,CONTACT@THECOVES.CA,WWW.THECOVES.CA
